date,fire_count,frp_mean,frp_total,confidence_avg,tavg,tmin,tmax,prcp,wspd,fire_weather_index,drought_days,high_temp,high_wind,temp_range,month,season,fire_occurred,temp_lag1,prcp_lag1,drought_cumsum,season_encoded,tavg_rolling_3d,prcp_rolling_3d,wspd_rolling_3d,tavg_lag2,tavg_lag3,prcp_lag2,prcp_lag3,wspd_lag2,wspd_lag3,tavg_wspd_interaction
2023-04-22,2.0,0.49,0.98,0.0,18.15,11.0,22.5,0.0,9.8,62.2,1,0,1,11.5,4,Spring,1,17.8,0.2,100,1,18.166666666666668,0.08333333333333333,10.450000000000001,18.55,18.7,0.05,0.85,13.35,14.55,177.87
2023-04-23,1.0,1.49,1.49,0.0,18.9,14.25,21.85,0.0,12.35,65.91,1,0,1,7.6,4,Spring,1,18.15,0.0,101,1,18.28333333333333,0.06666666666666667,10.116666666666665,17.8,18.55,0.2,0.05,8.2,13.35,233.41499999999996
2023-04-24,12.0,1.08,12.9,0.0,19.25,11.55,24.35,0.0,8.4,61.95,1,0,0,12.8,4,Spring,1,18.9,0.0,102,1,18.766666666666666,0.0,10.183333333333332,18.15,17.8,0.0,0.2,9.8,8.2,161.70000000000002
2023-04-25,3.0,5.68,17.04,49.0,20.8,11.6,27.35,0.0,7.35,62.61,1,0,0,15.75,4,Spring,1,19.25,0.0,103,1,19.65,0.0,9.366666666666667,18.9,18.15,0.0,0.0,12.35,9.8,152.88
2023-04-26,9.0,3.08,27.72,74.0,24.75,13.8,32.5,0.0,7.9,67.86,1,1,0,18.7,4,Spring,1,20.8,0.0,104,1,21.599999999999998,0.0,7.883333333333333,19.25,18.9,0.0,0.0,8.4,12.35,195.525
2023-04-27,11.0,37.91,416.99,83.67,23.9,17.2,30.85,0.0,7.8,66.75,1,1,0,13.65,4,Spring,1,24.75,0.0,105,1,23.149999999999995,0.0,7.683333333333334,20.8,19.25,0.0,0.0,7.35,8.4,186.42
2023-04-28,7.0,1.49,10.45,0.0,21.35,17.3,25.55,0.0,9.9,66.08,1,0,1,8.25,4,Spring,1,23.9,0.0,106,1,23.333333333333332,0.0,8.533333333333333,24.75,20.8,0.0,0.0,7.9,7.35,211.365
2023-04-29,9.0,29.81,268.3,68.0,21.6,18.15,25.45,0.0,10.2,66.7,1,0,1,7.3,4,Spring,1,21.35,0.0,107,1,22.28333333333333,0.0,9.299999999999999,23.9,24.75,0.0,0.0,7.8,7.9,220.32
2023-04-30,6.0,6.06,36.35,79.0,19.6,15.05,22.8,0.0,8.4,62.36,1,0,1,7.75,4,Spring,1,21.6,0.0,108,1,20.849999999999998,0.0,9.5,21.35,23.9,0.0,0.0,9.9,7.8,164.64000000000001
2023-05-01,10.0,2.24,22.36,0.0,19.6,13.1,22.95,0.0,8.6,62.58,1,0,0,9.85,5,Spring,1,19.6,0.0,109,1,20.26666666666667,0.0,9.066666666666665,21.6,21.35,0.0,0.0,10.2,9.9,168.56
2023-05-02,11.0,2.4,26.4,72.0,21.2,14.0,27.15,0.0,5.85,61.42,1,1,0,13.15,5,Spring,1,19.6,0.0,110,1,20.133333333333336,0.0,7.616666666666666,19.6,21.6,0.0,0.0,8.4,10.2,124.01999999999998
2023-05-03,6.0,1.28,7.67,0.0,21.5,15.5,25.75,0.0,9.25,65.53,1,0,1,10.25,5,Spring,1,21.2,0.0,111,1,20.766666666666666,0.0,7.899999999999999,19.6,19.6,0.0,0.0,8.6,8.4,198.875
2023-05-04,2.0,4.69,9.38,42.0,19.85,16.6,23.2,0.0,10.8,65.31,1,0,1,6.6,5,Spring,1,21.5,0.0,112,1,20.849999999999998,0.0,8.633333333333333,21.2,19.6,0.0,0.0,5.85,8.6,214.38000000000002
2023-05-05,10.0,1.32,13.16,0.0,19.3,14.0,22.8,0.0,10.15,63.94,1,0,1,8.8,5,Spring,1,19.85,0.0,113,1,20.216666666666665,0.0,10.066666666666665,21.5,21.2,0.0,0.0,9.25,5.85,195.895
2023-05-06,11.0,1.66,18.24,60.0,19.25,13.4,22.35,0.0,8.8,62.39,1,0,1,8.95,5,Spring,1,19.3,0.0,114,1,19.466666666666665,0.0,9.916666666666666,19.85,21.5,0.0,0.0,10.8,9.25,169.4
2023-05-07,9.0,1.91,17.17,0.0,19.95,16.0,23.0,0.35,12.45,37.25,0,0,1,7.0,5,Spring,1,19.25,0.0,114,1,19.5,0.11666666666666665,10.466666666666667,19.3,19.85,0.0,0.0,10.15,10.8,248.37749999999997
2023-05-08,9.0,4.08,36.7,0.0,20.65,12.6,25.95,0.0,10.25,65.64,1,0,1,13.35,5,Spring,1,19.95,0.35,115,1,19.95,0.11666666666666665,10.5,19.25,19.3,0.0,0.0,8.8,10.15,211.6625
2023-05-09,7.0,4.22,29.57,60.0,20.6,14.25,24.55,0.0,8.75,63.92,1,0,0,10.3,5,Spring,1,20.65,0.0,116,1,20.400000000000002,0.11666666666666665,10.483333333333333,19.95,19.25,0.35,0.0,12.45,8.8,180.25
2023-05-10,5.0,2.55,12.77,0.0,20.55,15.4,24.65,0.0,10.0,65.25,1,0,1,9.25,5,Spring,1,20.6,0.0,117,1,20.599999999999998,0.0,9.666666666666666,20.65,19.95,0.0,0.35,10.25,12.45,205.5
2023-05-11,10.0,6.82,68.23,59.0,19.35,13.05,23.0,0.0,9.0,62.73,1,0,1,9.95,5,Spring,1,20.55,0.0,118,1,20.166666666666668,0.0,9.25,20.6,20.65,0.0,0.0,8.75,10.25,174.15
2023-05-12,7.0,1.85,12.92,0.0,19.2,12.6,23.75,0.0,10.15,63.82,1,0,1,11.15,5,Spring,1,19.35,0.0,119,1,19.7,0.0,9.716666666666667,20.55,20.6,0.0,0.0,10.0,8.75,194.88
2023-05-13,8.0,1.32,10.57,0.0,19.55,13.65,23.1,0.0,12.4,66.73,1,0,1,9.45,5,Spring,1,19.2,0.0,120,1,19.366666666666667,0.0,10.516666666666666,19.35,20.55,0.0,0.0,9.0,10.0,242.42000000000002
2023-05-14,10.0,6.98,69.76,69.0,19.8,12.45,24.4,0.0,10.3,64.7,1,0,1,11.95,5,Spring,1,19.55,0.0,121,1,19.516666666666666,0.0,10.950000000000001,19.2,19.35,0.0,0.0,10.15,9.0,203.94000000000003
2023-05-15,16.0,1.1,17.58,0.0,18.8,11.15,22.85,0.0,9.5,62.63,1,0,1,11.7,5,Spring,1,19.8,0.0,122,1,19.383333333333333,0.0,10.733333333333334,19.55,19.2,0.0,0.0,12.4,10.15,178.6
2023-05-16,12.0,4.13,49.51,63.0,18.65,12.8,22.1,0.0,8.75,61.63,1,0,1,9.3,5,Spring,1,18.8,0.0,123,1,19.083333333333332,0.0,9.516666666666666,19.8,19.55,0.0,0.0,10.3,12.4,163.1875
2023-05-17,0.0,0.0,0.0,0.0,19.9,17.2,23.0,3.1,14.7,54.68,1,0,1,5.8,5,Spring,0,18.65,0.0,124,1,19.116666666666664,1.0333333333333334,10.983333333333333,18.8,19.8,0.0,0.0,9.5,10.3,292.53
2023-05-18,6.0,0.71,4.27,0.0,17.65,13.25,22.05,8.0,10.05,31.89,0,0,1,8.8,5,Spring,1,19.9,3.1,124,1,18.73333333333333,3.6999999999999997,11.166666666666666,18.65,18.8,0.0,0.0,8.75,9.5,177.3825
2023-05-19,4.0,1.06,4.24,0.0,18.6,13.0,22.7,0.0,8.65,61.46,1,0,0,9.7,5,Spring,1,17.65,8.0,125,1,18.716666666666665,3.6999999999999997,11.133333333333333,19.9,18.65,3.1,0.0,14.7,8.75,160.89000000000001
2023-05-20,7.0,2.73,19.13,0.0,18.4,11.9,22.1,0.0,8.3,60.84,1,0,1,10.2,5,Spring,1,18.6,0.0,126,1,18.216666666666665,2.6666666666666665,9.0,17.65,19.9,8.0,3.1,10.05,14.7,152.72
2023-05-21,1.0,0.68,0.68,0.0,17.35,14.8,20.85,6.75,13.05,34.86,0,0,1,6.05,5,Spring,1,18.4,0.0,126,1,18.116666666666667,2.25,10.0,18.6,17.65,0.0,8.0,8.65,10.05,226.41750000000002
2023-05-22,0.0,0.0,0.0,0.0,18.0,13.8,21.35,8.25,10.85,33.19,0,0,1,7.55,5,Spring,0,17.35,6.75,126,1,17.916666666666668,5.0,10.733333333333334,18.4,18.6,0.0,0.0,8.3,8.65,195.29999999999998
2023-05-23,6.0,1.11,6.67,0.0,18.5,14.55,21.6,2.85,11.25,34.22,0,0,1,7.05,5,Spring,1,18.0,8.25,126,1,17.95,5.95,11.716666666666667,17.35,18.4,6.75,0.0,13.05,8.3,208.125
2023-05-24,3.0,2.21,6.64,0.0,19.4,14.5,22.65,0.0,10.45,64.39,1,0,1,8.15,5,Spring,1,18.5,2.85,127,1,18.633333333333333,3.6999999999999997,10.85,18.0,17.35,8.25,6.75,10.85,13.05,202.72999999999996
2023-05-25,2.0,0.48,0.95,0.0,19.65,14.15,23.05,0.0,9.0,63.08,1,0,0,8.9,5,Spring,1,19.4,0.0,128,1,19.18333333333333,0.9500000000000001,10.233333333333333,18.5,18.0,2.85,8.25,11.25,10.85,176.85
2023-05-26,2.0,1.87,3.74,0.0,20.3,14.95,23.4,0.45,9.0,48.85,1,0,1,8.45,5,Spring,1,19.65,0.0,129,1,19.78333333333333,0.15,9.483333333333333,19.4,18.5,0.0,2.85,10.45,11.25,182.70000000000002
2023-05-27,2.0,1.82,3.65,0.0,20.55,18.35,22.65,1.25,7.7,32.7,0,0,0,4.3,5,Spring,1,20.3,0.45,129,1,20.166666666666664,0.5666666666666667,8.566666666666666,19.65,19.4,0.0,0.0,9.0,10.45,158.235
2023-05-28,3.0,1.89,5.66,0.0,20.25,15.8,23.2,0.0,8.7,63.45,1,0,1,7.4,5,Spring,1,20.55,1.25,130,1,20.366666666666664,0.5666666666666667,8.466666666666667,20.3,19.65,0.45,0.0,9.0,9.0,176.17499999999998
2023-05-29,6.0,0.74,4.44,0.0,20.05,14.0,23.25,0.0,9.3,63.88,1,0,1,9.25,5,Spring,1,20.25,0.0,131,1,20.28333333333333,0.4166666666666667,8.566666666666666,20.55,20.3,1.25,0.45,7.7,9.0,186.46500000000003
2023-05-30,4.0,2.86,11.43,58.0,19.9,15.15,23.5,0.2,9.15,48.54,1,0,1,8.35,5,Spring,1,20.05,0.0,132,1,20.066666666666666,0.06666666666666667,9.049999999999999,20.25,20.55,0.0,1.25,8.7,7.7,182.085
2023-05-31,13.0,6.15,79.92,26.0,20.45,14.95,24.1,0.0,11.0,66.24,1,0,1,9.15,5,Spring,1,19.9,0.2,133,1,20.133333333333333,0.06666666666666667,9.816666666666668,20.05,20.25,0.0,0.0,9.3,8.7,224.95
2023-06-01,10.0,3.48,34.8,37.0,20.55,15.55,24.15,0.0,8.35,63.42,1,0,0,8.6,6,Summer,1,20.45,0.0,134,2,20.299999999999997,0.06666666666666667,9.5,19.9,20.05,0.2,0.0,9.15,9.3,171.5925
2023-06-02,3.0,3.6,10.79,0.0,20.9,16.0,24.05,0.0,8.8,64.33,1,0,0,8.05,6,Summer,1,20.55,0.0,135,2,20.63333333333333,0.0,9.383333333333335,20.45,19.9,0.0,0.2,11.0,9.15,183.92000000000002
2023-06-03,11.0,2.1,23.11,0.0,21.05,15.9,24.1,0.05,9.2,49.95,1,0,1,8.2,6,Summer,1,20.9,0.0,136,2,20.833333333333332,0.016666666666666666,8.783333333333333,20.55,20.45,0.0,0.0,8.35,11.0,193.66
2023-06-04,1.0,0.66,0.66,0.0,21.5,17.45,24.2,0.0,8.9,65.15,1,0,1,6.75,6,Summer,1,21.05,0.05,137,2,21.15,0.016666666666666666,8.966666666666667,20.9,20.55,0.0,0.0,8.8,8.35,191.35
2023-06-05,9.0,5.79,52.13,0.0,21.25,16.65,24.3,0.0,8.55,64.46,1,0,0,7.65,6,Summer,1,21.5,0.0,138,2,21.266666666666666,0.016666666666666666,8.883333333333333,21.05,20.9,0.05,0.0,9.2,8.8,181.68750000000003
2023-06-06,3.0,0.56,1.67,0.0,22.1,19.05,25.5,0.2,7.3,49.08,1,0,0,6.45,6,Summer,1,21.25,0.0,139,2,21.616666666666664,0.06666666666666667,8.25,21.5,21.05,0.0,0.05,8.9,9.2,161.33
2023-06-07,4.0,5.57,22.27,0.0,24.3,21.25,26.5,0.35,9.35,53.94,1,1,1,5.25,6,Summer,1,22.1,0.2,140,2,22.55,0.18333333333333335,8.4,21.25,21.5,0.0,0.0,8.55,8.9,227.20499999999998
2023-06-08,1.0,0.35,0.35,0.0,22.25,19.9,24.95,4.95,12.45,39.96,0,0,1,5.05,6,Summer,1,24.3,0.35,140,2,22.883333333333336,1.8333333333333333,9.700000000000001,22.1,21.25,0.2,0.0,7.3,8.55,277.0125
2023-06-09,1.0,0.71,0.71,0.0,22.0,17.65,25.0,0.0,11.5,68.61,1,0,1,7.35,6,Summer,1,22.25,4.95,141,2,22.849999999999998,1.7666666666666666,11.1,24.3,22.1,0.35,0.2,9.35,7.3,253.0
2023-06-10,11.0,2.63,28.95,0.0,21.45,17.2,25.0,0.0,8.5,64.64,1,0,0,7.8,6,Summer,1,22.0,0.0,142,2,21.899999999999995,1.6500000000000001,10.816666666666668,22.25,24.3,4.95,0.35,12.45,9.35,182.325
2023-06-11,17.0,5.14,87.4,67.2,21.95,16.9,24.6,0.0,10.0,66.89,1,1,1,7.7,6,Summer,1,21.45,0.0,143,2,21.799999999999997,0.0,10.0,22.0,22.25,0.0,4.95,11.5,12.45,219.5
2023-06-12,7.0,4.39,30.73,0.0,21.1,15.85,24.8,0.0,8.3,64.01,1,0,0,8.95,6,Summer,1,21.95,0.0,144,2,21.5,0.0,8.933333333333335,21.45,22.0,0.0,0.0,8.5,11.5,175.13000000000002
2023-06-13,10.0,0.93,9.26,0.0,21.65,18.15,24.4,2.8,10.65,37.26,0,0,1,6.25,6,Summer,1,21.1,0.0,144,2,21.566666666666663,0.9333333333333332,9.65,21.95,21.45,0.0,0.0,10.0,8.5,230.5725
2023-06-14,7.0,1.4,9.8,0.0,21.35,17.3,24.75,0.0,12.85,69.34,1,0,1,7.45,6,Summer,1,21.65,2.8,145,2,21.366666666666664,0.9333333333333332,10.600000000000001,21.1,21.95,0.0,0.0,8.3,10.0,274.3475
2023-06-15,6.0,2.08,12.46,0.0,23.05,16.5,27.4,0.0,8.95,67.03,1,1,1,10.9,6,Summer,1,21.35,0.0,146,2,22.016666666666666,0.9333333333333332,10.816666666666668,21.65,21.1,2.8,0.0,10.65,8.3,206.29749999999999
2023-06-16,6.0,6.35,38.11,84.0,24.35,19.4,29.0,0.0,9.9,69.61,1,1,1,9.6,6,Summer,1,23.05,0.0,147,2,22.916666666666668,0.0,10.566666666666668,21.35,21.65,0.0,2.8,12.85,10.65,241.06500000000003
2023-06-17,5.0,0.67,3.33,0.0,24.25,21.3,26.45,0.0,14.85,74.97,1,1,1,5.15,6,Summer,1,24.35,0.0,148,2,23.883333333333336,0.0,11.233333333333334,23.05,21.35,0.0,0.0,8.95,12.85,360.1125
2023-06-18,8.0,2.75,21.99,0.0,23.3,21.35,25.45,0.7,12.55,56.3,1,1,1,4.1,6,Summer,1,24.25,0.0,149,2,23.96666666666667,0.2333333333333333,12.433333333333335,24.35,23.05,0.0,0.0,9.9,8.95,292.415
2023-06-19,4.0,0.86,3.45,0.0,22.65,19.75,25.25,0.0,9.4,67.05,1,0,1,5.5,6,Summer,1,23.3,0.7,150,2,23.399999999999995,0.2333333333333333,12.266666666666667,24.25,24.35,0.0,0.0,14.85,9.9,212.91
2023-06-20,4.0,8.2,32.78,0.0,22.95,20.5,25.5,0.4,9.8,52.85,1,0,1,5.0,6,Summer,1,22.65,0.0,151,2,22.966666666666665,0.3666666666666667,10.583333333333334,23.3,24.25,0.7,0.0,12.55,14.85,224.91
2023-06-21,16.0,6.08,97.27,67.0,22.75,17.1,25.65,0.0,8.05,65.68,1,1,1,8.55,6,Summer,1,22.95,0.4,152,2,22.78333333333333,0.13333333333333333,9.083333333333334,22.65,23.3,0.0,0.7,9.4,12.55,183.13750000000002
2023-06-22,6.0,2.02,12.11,0.0,22.75,18.75,26.05,0.0,12.65,70.77,1,1,1,7.3,6,Summer,1,22.75,0.0,153,2,22.816666666666663,0.13333333333333333,10.166666666666666,22.95,22.65,0.4,0.0,9.8,9.4,287.7875
2023-06-23,11.0,1.65,18.12,0.0,24.75,18.9,28.25,0.0,8.0,67.97,1,1,0,9.35,6,Summer,1,22.75,0.0,154,2,23.416666666666668,0.0,9.566666666666668,22.75,22.95,0.0,0.4,8.05,9.8,198.0
2023-06-24,9.0,14.37,129.29,0.0,25.6,20.0,29.05,0.0,8.35,69.36,1,1,1,9.05,6,Summer,1,24.75,0.0,155,2,24.366666666666664,0.0,9.666666666666666,22.75,22.75,0.0,0.0,12.65,8.05,213.76
2023-06-25,5.0,4.84,24.22,0.0,27.5,21.8,31.95,0.0,9.8,73.2,1,1,1,10.15,6,Summer,1,25.6,0.0,156,2,25.95,0.0,8.716666666666667,24.75,22.75,0.0,0.0,8.0,12.65,269.5
2023-06-26,7.0,18.03,126.18,73.5,32.8,23.1,41.25,0.0,13.8,83.86,1,1,1,18.15,6,Summer,1,27.5,0.0,157,2,28.63333333333333,0.0,10.65,25.6,24.75,0.0,0.0,8.35,8.0,452.64
2023-06-27,17.0,10.68,181.61,99.0,28.1,20.3,34.7,0.0,7.85,71.75,1,1,0,14.4,6,Summer,1,32.8,0.0,158,2,29.46666666666667,0.0,10.483333333333334,27.5,25.6,0.0,0.0,9.8,8.35,220.585
2023-06-28,0.0,0.0,0.0,0.0,24.85,20.3,28.0,0.0,9.1,69.31,1,1,0,7.7,6,Summer,0,28.1,0.0,159,2,28.583333333333332,0.0,10.250000000000002,32.8,27.5,0.0,0.0,13.8,9.8,226.135
2023-06-29,3.0,2.64,7.91,0.0,24.1,21.35,27.25,0.0,9.35,68.7,1,1,0,5.9,6,Summer,1,24.85,0.0,160,2,25.683333333333337,0.0,8.766666666666667,28.1,32.8,0.0,0.0,7.85,13.8,225.335
2023-06-30,10.0,9.73,97.32,92.0,23.9,20.85,25.75,0.0,10.3,69.52,1,1,1,4.9,6,Summer,1,24.1,0.0,161,2,24.28333333333333,0.0,9.583333333333334,24.85,28.1,0.0,0.0,9.1,7.85,246.17000000000002
2023-07-01,5.0,10.16,50.78,61.0,23.6,18.0,26.6,0.0,7.55,66.12,1,1,0,8.6,7,Summer,1,23.9,0.0,162,2,23.866666666666664,0.0,9.066666666666666,24.1,24.85,0.0,0.0,9.35,9.1,178.18
2023-07-02,5.0,3.0,14.98,0.0,25.15,20.25,27.6,0.0,9.35,69.94,1,1,1,7.35,7,Summer,1,23.6,0.0,163,2,24.21666666666667,0.0,9.066666666666668,23.9,24.1,0.0,0.0,10.3,9.35,235.15249999999997
2023-07-03,19.0,138.55,2632.48,84.67,24.5,21.3,27.1,0.0,9.4,69.23,1,1,1,5.8,7,Summer,1,25.15,0.0,164,2,24.416666666666668,0.0,8.766666666666667,23.6,23.9,0.0,0.0,7.55,10.3,230.3
2023-07-04,4.0,3.35,13.39,0.0,24.55,20.5,27.0,0.0,8.85,68.68,1,1,1,6.5,7,Summer,1,24.5,0.0,165,2,24.733333333333334,0.0,9.200000000000001,25.15,23.6,0.0,0.0,9.35,7.55,217.26749999999998
2023-07-05,3.0,1.11,3.32,0.0,23.65,19.8,28.0,0.0,7.8,66.46,1,1,0,8.2,7,Summer,1,24.55,0.0,166,2,24.233333333333334,0.0,8.683333333333335,24.5,25.15,0.0,0.0,9.4,9.35,184.47
2023-07-06,5.0,1.9,9.51,0.0,23.6,18.15,26.85,0.0,8.25,66.9,1,1,1,8.7,7,Summer,1,23.65,0.0,167,2,23.933333333333334,0.0,8.300000000000002,24.55,24.5,0.0,0.0,8.85,9.4,194.70000000000002
2023-07-07,7.0,7.16,50.13,76.0,23.45,21.8,25.75,0.0,11.1,69.88,1,1,1,3.95,7,Summer,1,23.6,0.0,168,2,23.566666666666666,0.0,9.050000000000002,23.65,24.55,0.0,0.0,7.8,8.85,260.29499999999996
2023-07-08,10.0,2.23,22.34,0.0,22.65,18.1,25.85,0.0,9.85,67.55,1,1,1,7.75,7,Summer,1,23.45,0.0,169,2,23.23333333333333,0.0,9.733333333333334,23.6,23.65,0.0,0.0,8.25,7.8,223.1025
2023-07-09,7.0,2.58,18.05,56.0,23.15,18.9,26.8,0.0,9.75,68.03,1,1,1,7.9,7,Summer,1,22.65,0.0,170,2,23.083333333333332,0.0,10.233333333333334,23.45,23.6,0.0,0.0,11.1,8.25,225.71249999999998
2023-07-10,6.0,1.4,8.38,0.0,25.1,19.9,28.55,0.0,7.7,68.05,1,1,0,8.65,7,Summer,1,23.15,0.0,171,2,23.633333333333336,0.0,9.1,22.65,23.45,0.0,0.0,9.85,11.1,193.27
2023-07-11,7.0,7.81,54.66,0.0,25.45,21.45,28.25,0.0,9.45,70.4,1,1,1,6.8,7,Summer,1,25.1,0.0,172,2,24.566666666666666,0.0,8.966666666666667,23.15,22.65,0.0,0.0,9.75,9.85,240.50249999999997
2023-07-12,21.0,73.33,1540.02,85.0,25.25,21.0,28.55,0.0,9.25,69.95,1,1,1,7.55,7,Summer,1,25.45,0.0,173,2,25.266666666666666,0.0,8.8,25.1,23.15,0.0,0.0,7.7,9.75,233.5625
2023-07-13,13.0,6.49,84.35,0.0,24.55,18.9,29.9,0.0,8.9,68.73,1,1,0,11.0,7,Summer,1,25.25,0.0,174,2,25.083333333333332,0.0,9.200000000000001,25.45,25.1,0.0,0.0,9.45,7.7,218.495
2023-07-14,14.0,28.01,392.14,87.8,24.2,18.75,27.7,0.0,8.55,67.94,1,1,0,8.95,7,Summer,1,24.55,0.0,175,2,24.666666666666668,0.0,8.9,25.25,25.45,0.0,0.0,9.25,9.45,206.91000000000003
2023-07-15,7.0,2.25,15.74,0.0,23.45,20.4,26.5,0.0,11.2,69.99,1,1,1,6.1,7,Summer,1,24.2,0.0,176,2,24.066666666666663,0.0,9.550000000000002,24.55,25.25,0.0,0.0,8.9,9.25,262.64
2023-07-16,25.0,84.01,2100.27,95.82,23.8,20.4,26.65,0.0,12.35,71.67,1,1,1,6.25,7,Summer,1,23.45,0.0,177,2,23.816666666666666,0.0,10.700000000000003,24.2,24.55,0.0,0.0,8.55,8.9,293.93
2023-07-17,176.0,102.48,18036.01,86.0,23.65,18.25,27.5,0.0,7.55,66.18,1,1,0,9.25,7,Summer,1,23.8,0.0,178,2,23.63333333333333,0.0,10.366666666666667,23.45,24.2,0.0,0.0,11.2,8.55,178.55749999999998
2023-07-18,59.0,22.97,1354.98,87.0,26.4,22.15,30.7,0.0,10.6,72.79,1,1,1,8.55,7,Summer,1,23.65,0.0,179,2,24.616666666666664,0.0,10.166666666666668,23.8,23.45,0.0,0.0,12.35,11.2,279.84
2023-07-19,10.0,4.78,47.76,0.0,25.5,22.25,29.0,0.0,9.85,70.9,1,1,1,6.75,7,Summer,1,26.4,0.0,180,2,25.183333333333334,0.0,9.333333333333334,23.65,23.8,0.0,0.0,7.55,12.35,251.17499999999998
2023-07-20,23.0,55.95,1286.75,88.0,23.75,21.05,26.0,0.0,9.95,68.96,1,1,1,4.95,7,Summer,1,25.5,0.0,181,2,25.216666666666665,0.0,10.133333333333333,26.4,23.65,0.0,0.0,10.6,7.55,236.31249999999997
2023-07-21,10.0,2.51,25.1,27.0,23.5,19.85,25.7,0.0,11.95,70.88,1,1,1,5.85,7,Summer,1,23.75,0.0,182,2,24.25,0.0,10.583333333333334,25.5,26.4,0.0,0.0,9.85,10.6,280.825
2023-07-22,8.0,6.24,49.95,56.0,22.95,19.45,25.25,0.0,11.0,69.18,1,1,1,5.8,7,Summer,1,23.5,0.0,183,2,23.400000000000002,0.0,10.966666666666667,23.75,25.5,0.0,0.0,9.95,9.85,252.45
2023-07-23,3.0,9.82,29.47,50.0,22.85,19.35,26.0,0.0,8.9,66.73,1,0,1,6.65,7,Summer,1,22.95,0.0,184,2,23.100000000000005,0.0,10.616666666666669,23.5,23.75,0.0,0.0,11.95,9.95,203.365
2023-07-24,6.0,18.98,113.86,80.0,23.2,21.4,25.25,0.0,11.9,70.47,1,0,1,3.85,7,Summer,1,22.85,0.0,185,2,23.0,0.0,10.600000000000001,22.95,23.5,0.0,0.0,11.0,11.95,276.08
